i,ts_ms,close,action,conviction,urgency,edge_bps,rationale,regime,dominant_tf,agreement,conflict
24058,1703081820000,45096.0,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24059,1703081880000,45107.2,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24060,1703081940000,45112.5,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24061,1703082000000,45124.9,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24062,1703082060000,45208.6,HOLD,0.0,0.0,0.0,dd_breach,trend,,1.0,0.0
24063,1703082120000,45182.9,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24064,1703082180000,45266.2,HOLD,0.0,0.0,0.0,dd_breach,trend,,1.0,0.0
24065,1703082240000,45299.5,HOLD,0.0,0.0,0.0,dd_breach,range,,1.0,0.0
24066,1703082300000,45320.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24067,1703082360000,45348.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24068,1703082420000,45418.7,HOLD,0.0,0.0,0.0,dd_breach,trend,,1.0,0.0
24069,1703082480000,45580.8,HOLD,0.0,0.0,0.0,dd_breach,trend,,1.0,0.0
24070,1703082540000,45500.0,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24071,1703082600000,45580.8,HOLD,0.0,0.0,0.0,dd_breach,toxic,,1.0,0.0
24072,1703082660000,45521.5,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24073,1703082720000,45504.7,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24074,1703082780000,45540.6,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24075,1703082840000,45580.7,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24076,1703082900000,45478.4,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24077,1703082960000,45401.6,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24078,1703083020000,45397.8,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24079,1703083080000,45376.0,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24080,1703083140000,45465.6,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24081,1703083200000,45499.0,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24082,1703083260000,45496.3,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24083,1703083320000,45430.2,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24084,1703083380000,45408.5,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24085,1703083440000,45382.3,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24086,1703083500000,45440.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24087,1703083560000,45451.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24088,1703083620000,45441.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24089,1703083680000,45437.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24090,1703083740000,45466.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24091,1703083800000,45399.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24092,1703083860000,45380.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24093,1703083920000,45388.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24094,1703083980000,45375.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24095,1703084040000,45416.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24096,1703084100000,45430.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24097,1703084160000,45408.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24098,1703084220000,45300.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24099,1703084280000,45318.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24100,1703084340000,45303.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24101,1703084400000,45316.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24102,1703084460000,45331.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24103,1703084520000,45339.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24104,1703084580000,45330.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24105,1703084640000,45344.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24106,1703084700000,45418.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24107,1703084760000,45427.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24108,1703084820000,45444.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24109,1703084880000,45494.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24110,1703084940000,45525.0,HOLD,0.0,0.0,0.0,dd_breach,range,,1.0,0.0
24111,1703085000000,45562.7,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24112,1703085060000,45593.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24113,1703085120000,45580.8,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24114,1703085180000,45612.2,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24115,1703085240000,45747.2,HOLD,0.0,0.0,0.0,dd_breach,trend,,1.0,0.0
24116,1703085300000,45633.4,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24117,1703085360000,45607.1,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24118,1703085420000,45645.0,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24119,1703085480000,45606.3,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24120,1703085540000,45597.0,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24121,1703085600000,45542.5,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24122,1703085660000,45565.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24123,1703085720000,45585.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24124,1703085780000,45604.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24125,1703085840000,45631.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24126,1703085900000,45634.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24127,1703085960000,45641.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24128,1703086020000,45575.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24129,1703086080000,45594.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24130,1703086140000,45602.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24131,1703086200000,45627.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24132,1703086260000,45606.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24133,1703086320000,45658.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24134,1703086380000,45721.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24135,1703086440000,45670.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24136,1703086500000,45696.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24137,1703086560000,45695.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24138,1703086620000,45677.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24139,1703086680000,45650.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24140,1703086740000,45632.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24141,1703086800000,45555.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24142,1703086860000,45529.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24143,1703086920000,45478.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24144,1703086980000,45492.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24145,1703087040000,45477.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24146,1703087100000,45555.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24147,1703087160000,45554.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24148,1703087220000,45554.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24149,1703087280000,45602.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24150,1703087340000,45588.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24151,1703087400000,45554.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24152,1703087460000,45527.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24153,1703087520000,45492.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24154,1703087580000,45501.7,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24155,1703087640000,45543.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24156,1703087700000,45568.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24157,1703087760000,45505.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24158,1703087820000,45465.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24159,1703087880000,45465.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24160,1703087940000,45499.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24161,1703088000000,45478.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24162,1703088060000,45482.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24163,1703088120000,45521.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24164,1703088180000,45529.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24165,1703088240000,45565.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24166,1703088300000,45552.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24167,1703088360000,45491.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24168,1703088420000,45440.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24169,1703088480000,45376.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24170,1703088540000,45387.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24171,1703088600000,45464.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24172,1703088660000,45388.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24173,1703088720000,45340.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24174,1703088780000,45300.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24175,1703088840000,45350.3,HOLD,0.0,0.0,0.0,dd_breach,range,,1.0,0.0
24176,1703088900000,45336.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24177,1703088960000,45338.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24178,1703089020000,45339.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24179,1703089080000,45330.6,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24180,1703089140000,45330.6,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24181,1703089200000,45375.4,HOLD,0.0,0.0,0.0,dd_breach,trend,,1.0,0.0
24182,1703089260000,45408.0,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24183,1703089320000,45395.5,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24184,1703089380000,45404.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24185,1703089440000,45375.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24186,1703089500000,45363.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24187,1703089560000,45328.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24188,1703089620000,45293.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24189,1703089680000,45324.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24190,1703089740000,45348.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24191,1703089800000,45337.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24192,1703089860000,45314.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24193,1703089920000,45335.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24194,1703089980000,45402.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24195,1703090040000,45397.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24196,1703090100000,45420.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24197,1703090160000,45412.7,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24198,1703090220000,45400.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24199,1703090280000,45400.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24200,1703090340000,45400.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24201,1703090400000,45400.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24202,1703090460000,45388.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24203,1703090520000,45371.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24204,1703090580000,45388.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24205,1703090640000,45388.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24206,1703090700000,45395.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24207,1703090760000,45359.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24208,1703090820000,45378.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24209,1703090880000,45388.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24210,1703090940000,45389.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24211,1703091000000,45392.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24212,1703091060000,45388.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24213,1703091120000,45363.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24214,1703091180000,45297.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24215,1703091240000,45208.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24216,1703091300000,45104.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24217,1703091360000,45060.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24218,1703091420000,44921.3,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24219,1703091480000,45081.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24220,1703091540000,45090.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,toxic,,0.0,0.0
24221,1703091600000,45120.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,toxic,,0.0,0.0
24222,1703091660000,45128.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,toxic,,0.0,0.0
24223,1703091720000,45196.8,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24224,1703091780000,45209.6,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24225,1703091840000,45196.8,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24226,1703091900000,45209.6,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24227,1703091960000,45121.6,HOLD,0.0,0.0,0.0,dd_breach,toxic,,0.0,0.0
24228,1703092020000,45154.4,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24229,1703092080000,45205.8,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24230,1703092140000,45171.9,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24231,1703092200000,45142.7,HOLD,0.0,0.0,0.0,dd_breach,trend,,1.0,0.0
24232,1703092260000,45184.1,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24233,1703092320000,45216.1,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24234,1703092380000,45056.1,HOLD,0.0,0.0,0.0,dd_breach,range,,1.0,0.0
24235,1703092440000,45069.7,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24236,1703092500000,45107.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24237,1703092560000,45069.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24238,1703092620000,45031.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24239,1703092680000,45081.1,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24240,1703092740000,45124.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24241,1703092800000,45172.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24242,1703092860000,45179.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24243,1703092920000,45222.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24244,1703092980000,45247.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24245,1703093040000,45260.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24246,1703093100000,45337.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24247,1703093160000,45283.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24248,1703093220000,45307.9,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24249,1703093280000,45323.7,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24250,1703093340000,45351.0,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24251,1703093400000,45337.2,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24252,1703093460000,45365.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24253,1703093520000,45334.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24254,1703093580000,45336.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24255,1703093640000,45354.5,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24256,1703093700000,45346.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24257,1703093760000,45343.4,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24258,1703093820000,45312.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,trend,,0.0,0.0
24259,1703093880000,45320.4,HOLD,0.0,0.0,0.0,dd_breach,trend,,0.0,0.0
24260,1703093940000,45395.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24261,1703094000000,45381.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24262,1703094060000,45350.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24263,1703094120000,45357.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24264,1703094180000,45363.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24265,1703094240000,45363.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24266,1703094300000,45357.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24267,1703094360000,45333.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24268,1703094420000,45358.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24269,1703094480000,45374.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24270,1703094540000,45363.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24271,1703094600000,45376.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24272,1703094660000,45434.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24273,1703094720000,45498.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24274,1703094780000,45478.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24275,1703094840000,45427.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24276,1703094900000,45447.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24277,1703094960000,45425.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24278,1703095020000,45447.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24279,1703095080000,45401.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24280,1703095140000,45465.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24281,1703095200000,45443.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24282,1703095260000,45452.7,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24283,1703095320000,45520.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24284,1703095380000,45521.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24285,1703095440000,45531.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24286,1703095500000,45521.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24287,1703095560000,45519.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24288,1703095620000,45531.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24289,1703095680000,45529.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24290,1703095740000,45611.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24291,1703095800000,45584.2,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24292,1703095860000,45580.0,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24293,1703095920000,45578.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24294,1703095980000,45580.8,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24295,1703096040000,45583.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24296,1703096100000,45566.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24297,1703096160000,45580.7,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24298,1703096220000,45507.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24299,1703096280000,45500.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24300,1703096340000,45500.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24301,1703096400000,45534.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24302,1703096460000,45527.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24303,1703096520000,45503.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24304,1703096580000,45476.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24305,1703096640000,45465.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24306,1703096700000,45463.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24307,1703096760000,45508.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24308,1703096820000,45465.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24309,1703096880000,45467.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24310,1703096940000,45469.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24311,1703097000000,45488.5,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24312,1703097060000,45541.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24313,1703097120000,45547.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24314,1703097180000,45576.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24315,1703097240000,45577.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24316,1703097300000,45619.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24317,1703097360000,45634.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24318,1703097420000,45619.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24319,1703097480000,45535.9,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24320,1703097540000,45593.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24321,1703097600000,45568.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24322,1703097660000,45625.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24323,1703097720000,45635.2,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24324,1703097780000,45670.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24325,1703097840000,45658.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24326,1703097900000,45661.7,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24327,1703097960000,45683.6,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24328,1703098020000,45736.9,HOLD,0.0,0.0,0.0,insufficient_liquidity,range,,0.0,0.0
24329,1703098080000,45648.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24330,1703098140000,45689.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24331,1703098200000,45679.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24332,1703098260000,45644.8,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24333,1703098320000,45681.3,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24334,1703098380000,45732.1,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24335,1703098440000,45683.5,HOLD,0.0,0.0,0.0,dd_breach,range,,1.0,0.0
24336,1703098500000,45694.6,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24337,1703098560000,45716.4,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
24338,1703098620000,45696.0,HOLD,0.0,0.0,0.0,dd_breach,range,,0.0,0.0
